subject	grade	domain	domainAbbrev	cluster	standardName	stateStandard
English	11-12	Writing	W	Text Types and Purposes	W.11-12.3.C	"Use a variety of techniques to sequence events so that they build on one another to create a coherent whole and build toward a particular tone and outcome (e.g., a sense of mystery, suspense, growth, or resolution)."
English	11-12	Writing	W	Text Types and Purposes	W.11-12.3.D	"Use precise words and phrases, telling details, and sensory language to convey a vivid picture of the experiences, events, setting, and/or characters."
English	11-12	Writing	W	Text Types and Purposes	W.11-12.3.E	"Provide a conclusion that follows from and reflects on what is experienced, observed, or resolved over the course of the narrative."
English	11-12	Writing	W	Production and Distribution of Writing	W.11-12.4	"Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience."
English	11-12	Writing	W	Production and Distribution of Writing	W.11-12.5	"Develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on addressing what is most significant for a specific purpose and audience."
English	11-12	Writing	W	Production and Distribution of Writing	W.11-12.6	"Use technology, including the Internet, to produce, publish, and update individual or shared writing products in response to ongoing feedback, including new arguments or information."
English	11-12	Writing	W	Research to Build and Present Knowledge	W.11-12.7	"Conduct short as well as more sustained research projects to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; synthesize multiple sources on the subject, demonstrating understanding of the subject under investigation."
English	11-12	Writing	W	Research to Build and Present Knowledge	W.11-12.8	"Gather relevant information from multiple authoritative print and digital sources, using advanced searches effectively; assess the strengths and limitations of each source in terms of the task, purpose, and audience; integrate information into the text selectively to maintain the flow of ideas, avoiding plagiarism and overreliance on any one source and following a standard format for citation."
English	11-12	Writing	W	Research to Build and Present Knowledge	W.11-12.9	"Draw evidence from literary or informational texts to support analysis, reflection, and research."
English	11-12	Writing	W	Research to Build and Present Knowledge	W.11-12.9.A	"Apply grades 11‰ÛÒ12 Reading standards to literature (e.g., ‰ÛÏDemonstrate knowledge of eighteenth-, nineteenth- and early-twentieth-century foundational works of American literature, including how two or more texts from the same period treat similar themes or topics‰Ûù)."
English	11-12	Writing	W	Research to Build and Present Knowledge	W.11-12.9.B	"Apply grades 11‰ÛÒ12 Reading standards to literary nonfiction (e.g., ‰ÛÏDelineate and evaluate the reasoning in seminal U.S. texts, including the application of constitutional principles and use of legal reasoning [e.g., in U.S. Supreme Court Case majority opinions and dissents] and the premises, purposes, and arguments in works of public advocacy [e.g., The Federalist, presidential addresses]‰Ûù)."
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Text Types and Purposes	WHST.11-12.1	Write arguments focused on discipline-specific content.
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Text Types and Purposes	WHST.11-12.1.A	"Introduce precise, knowledgeable claim(s), establish the significance of the claim(s), distinguish the claim(s) from alternate or opposing claims, and create an organization that logically sequences the claim(s), counterclaims, reasons, and evidence."
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Text Types and Purposes	WHST.11-12.1.B	"Develop claim(s) and counterclaims fairly and thoroughly, supplying the most relevant data and evidence for each while pointing out the strengths and limitations of both claim(s) and counterclaims in a discipline-appropriate form that anticipates the audience‰Ûªs knowledge level, concerns, values, and possible biases."
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Text Types and Purposes	WHST.11-12.1.C	"Use words, phrases, and clauses as well as varied syntax to link the major sections of the text, create cohesion, and clarify the relationships between claim(s) and reasons, between reasons and evidence, and between claim(s) and counterclaims."
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Text Types and Purposes	WHST.11-12.1.D	Establish and maintain a formal style and objective tone while attending to the norms and conventions of the discipline in which they are writing.
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Text Types and Purposes	WHST.11-12.1.E	Provide a concluding statement or section that follows from or supports the argument presented.
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Range of Writing	WHST.11-12.10	"Write routinely over extended time frames (time for reflection and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences."
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Text Types and Purposes	WHST.11-12.2	"Write informative/explanatory texts, including the narration of historical events, scientific procedures/ experiments, or technical processes."
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Text Types and Purposes	WHST.11-12.2.A	"Introduce a topic and organize complex ideas, concepts, and information so that each new element builds on that which precedes it to create a unified whole; include formatting (e.g., headings), graphics (e.g., figures, tables), and multimedia when useful to aiding comprehension."
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Text Types and Purposes	WHST.11-12.2.B	"Develop the topic thoroughly by selecting the most significant and relevant facts, extended definitions, concrete details, quotations, or other information and examples appropriate to the audience‰Ûªs knowledge of the topic."
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Text Types and Purposes	WHST.11-12.2.C	"Use varied transitions and sentence structures to link the major sections of the text, create cohesion, and clarify the relationships among complex ideas and concepts."
English	11-12	"Writing: History, Social Studies, Science, and Technical Subjects"	WHST	Text Types and Purposes	WHST.11-12.2.D	"Use precise language, domain-specific vocabulary and techniques such as metaphor, simile, and analogy to manage the complexity of the topic; convey a knowledgeable stance in a style that responds to the discipline and context as well as to the expertise of likely readers."
